churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4051.296875,80
4,100000,31536000,0,1,10,8,80,32,0,0,0,0,533.75,80
4,100000,31536000,0,1,10,8,80,32,0,0,0,0,522.25,80
4,100000,31536000,0,10,10,8,80,32,0,0,0,0,5255.25,80
4,100000,31536000,0,100,10,8,80,32,0,0,0,0,52771.125,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311897.25390625,80
4,100000,31536000,0,1,100,100,3,1,4294967295,0,0,0,12.349999999999781,3
4,100000,31536000,0,1,100,100,3,1,4294967295,0,0,0,11.859999999999792,3
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,12012.900000215794,3
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,11998.220000215473,3
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,184.50390625,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,63.17578125,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,65.8046875,80
4,100000,31536000,0,100,10,8,80,32,86400,0,0,0,18405.98828125,80
4,100000,31536000,0,1,10,8,80,32,21600,0,0,0,408.828125,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,63.20703125,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,63.61328125,80
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4046.921875,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,65.76171875,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,64.03515625,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,66.5078125,80
4,100000,31536000,0,1,10,8,80,32,0,0,0,0,534.125,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64505.95703125,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,65.12109375,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,406066.98046875,80
4,100000,31536000,0,100,10,8,80,32,86400,0,0,0,18438.3828125,80
4,100000,31536000,0,1,10,8,80,32,21600,0,0,0,404.51953125,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,67.80078125,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311535.05078125,80
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4059.26953125,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64564.94921875,80
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,12006.470000215653,3
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,12023.400000216023,3
4,100000,31536000,0,10,10,8,80,32,172800,0,0,0,656.42578125,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,183926.02734375,80
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,12008.240000215692,3
4,100000,31536000,0,10,10,8,80,32,172800,0,0,0,651.43359375,80
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4059.37890625,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184117.73828125,80
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,183.80078125,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184016.19921875,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,183964.06640625,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64370.89453125,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64467.34375,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311719.1171875,80
4,100000,31536000,0,100,10,8,80,32,21600,0,0,0,40618.5703125,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,406141.1640625,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,405347.015625,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64511.42578125,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64550.921875,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184020.8203125,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64477.30859375,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64512.55078125,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311635.29296875,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184022.96484375,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,183908.5078125,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184022.26171875,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,183961.19140625,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64436.125,80
4,100000,31536000,0,1000,10,8,80,32,86400,0,0,0,184041.1484375,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311660.765625,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311697.12109375,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311644.484375,80
4,100000,31536000,0,1000,10,8,80,32,172800,0,0,0,64550.8515625,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311661.421875,80
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311450.15234375,80
